name,price,link,image,category
ADIDAS IDAS IG8736 Copa Pure 2 Club Turf Boots Kids, 979.00 -  987.00,https://www.jumia.com.eg/adidas-idas-ig8736-copa-pure-2-club-turf-boots-kids-122754716.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/7457221/1.jpg?3444,shoes
ADIDAS IDAS Copa Pure 2 Club Flexible Ground Boots Kids - core black, 952.00,https://www.jumia.com.eg/adidas-idas-copa-pure-2-club-flexible-ground-boots-kids-core-black-130079940.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/9970031/1.jpg?1573,shoes
Nike W NIKE RENEW RUN 4 RUNNING Footwears - BLACK/WHITE-ANTHRACITE, 2695.00 -  3169.00,https://www.jumia.com.eg/nike-w-nike-renew-run-4-running-footwears-blackwhite-anthracite-130705321.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/3507031/1.jpg?4106,shoes
Flat Sneaker Shoes Casual For Kids, 575.00 -  650.00,https://www.jumia.com.eg/generic-flat-sneaker-shoes-casual-for-kids-130173438.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/4371031/1.jpg?5063,shoes
ADIDAS IDAS Ultrarun 5 Running Shoes, 3093.00,https://www.jumia.com.eg/adidas-idas-ultrarun-5-running-shoes-132013499.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/4310231/1.jpg?4877,shoes
"Women's Shoes - Medical Silicone Rubber, Soft and Comfortable", 185.00,https://www.jumia.com.eg/generic-womens-shoes-medical-silicone-rubber-soft-and-comfortable-114595075.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/0595411/1.jpg?7924,shoes
ADIDAS IDAS Duramo Speed 2 Running Shoes Running Shoes - White, 3326.00,https://www.jumia.com.eg/adidas-idas-duramo-speed-2-running-shoes-running-shoes-white-131457260.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/2754131/1.jpg?1642,shoes
Ice Club Women Leather Shoes - Black, 349.00,https://www.jumia.com.eg/ice-club-women-leather-shoes-black-24024542.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/542042/1.jpg?2748,shoes
ADIDAS IDAS Advantage 2.0 Shoes Sportswear Shoes - White, 1577.00,https://www.jumia.com.eg/adidas-idas-advantage-2.0-shoes-sportswear-shoes-white-131457256.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/2754131/1.jpg?3587,shoes
ADIDAS IDAS Kids Boys And Girls Vl Court 3.0 Shoes Kids -Black, 2155.00,https://www.jumia.com.eg/adidas-idas-kids-boys-and-girls-vl-court-3.0-shoes-kids-black-130482903.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/9284031/1.jpg?2407,shoes
"75 Liter Safari Backpack for Long Trips, Travel, and the Army", 299.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FC11AB4HNAFAMZ-155520896&return=%2Fcatalog%2F%3Fq%3Dshoes%26page%3D3,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/626769/1.jpg?0225,shoes
Nike Tanjun Go Bg Sneakers, 2009.00,https://www.jumia.com.eg/nike-tanjun-go-bg-sneakers-130986508.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/5689031/2.jpg?1570,shoes
Flat Sneaker Shoes Casual For Kids - White & Blue, 450.00,https://www.jumia.com.eg/generic-flat-sneaker-shoes-casual-for-kids-white-blue-40104777.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/740104/1.jpg?7165,shoes
Reebok Zig Dynamica 5 Low Shoes - White for Men, 2981.00 -  3429.00,https://www.jumia.com.eg/reebok-zig-dynamica-5-low-shoes-white-for-men-130148047.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/0841031/1.jpg?8782,shoes
Reebok Zig Dynamica 5 Shoes-Low - White, 2981.00,https://www.jumia.com.eg/reebok-zig-dynamica-5-shoes-low-white-130148030.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/0841031/1.jpg?8495,shoes
Flat Sneaker Shoes Casual For Kids - White, 520.00 -  550.00,https://www.jumia.com.eg/generic-flat-sneaker-shoes-casual-for-kids-white-60584732.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/748506/1.jpg?9336,shoes
Reebok Zig Dynamica 5 Low Shoes for Women - Pink, 2981.00,https://www.jumia.com.eg/reebok-zig-dynamica-5-low-shoes-for-women-pink-130148048.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/0841031/1.jpg?8823,shoes
ADIDAS IDAS VL Court 3.0 Shoes - ftwr white, 2455.00 -  2615.00,https://www.jumia.com.eg/adidas-idas-vl-court-3.0-shoes-ftwr-white-130079839.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/8970031/1.jpg?4659,shoes
Reebok Classic Leather Shoes - Black, 3724.00,https://www.jumia.com.eg/reebok-classic-leather-shoes-black-130148041.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/0841031/1.jpg?8538,shoes
Starter StepSync Women’s Shoes Sneaker - Pink, 545.00,https://www.jumia.com.eg/starter-stepsync-womens-shoes-sneaker-pink-48401911.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/910484/1.jpg?1837,shoes
ADIDAS IDAS Supernova Ease Shoes Running Shoes - Black, 3095.00,https://www.jumia.com.eg/adidas-idas-supernova-ease-shoes-running-shoes-black-131457236.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/2754131/1.jpg?3487,shoes
Toobaco Girls' Casual Leather Sneakers, 325.00,https://www.jumia.com.eg/toobaco-girls-casual-leather-sneakers-24427366.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/372442/1.jpg?1246,shoes
Toobaco Girls Casual Leather Shoes, 227.50 -  325.00,https://www.jumia.com.eg/toobaco-girls-casual-leather-shoes-49487424.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/478494/1.jpg?8883,shoes
mintra a Men's Stride Sneaker in Turquoise x Silver, 978.00 -  1249.00,https://www.jumia.com.eg/mintra-a-mens-stride-sneaker-in-turquoise-x-silver-130113327.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/3311031/1.jpg?3923,shoes
Toobaco Half Boot Boys Casual Fabric, 445.00,https://www.jumia.com.eg/toobaco-half-boot-boys-casual-fabric-24150753.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/705142/1.jpg?3131,shoes
Reebok Smash Edge S Shoes-Low - Black, 2643.00,https://www.jumia.com.eg/reebok-smash-edge-s-shoes-low-black-130148069.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/0841031/1.jpg?8879,shoes
Reebok Classic Leather Shoes - White, 3724.00,https://www.jumia.com.eg/reebok-classic-leather-shoes-white-130148020.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/0841031/1.jpg?8488,shoes
' Casual Leather Sandal, 185.00,https://www.jumia.com.eg/generic-casual-leather-sandal-46964016.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/046964/1.jpg?5096,shoes
Reebok Energen Tech Shoes-Low - Multi Color, 2455.00,https://www.jumia.com.eg/reebok-energen-tech-shoes-low-multi-color-130148033.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/0841031/1.jpg?8605,shoes
ADIDAS IDAS VL Court 3.0 Shoes, 2195.00,https://www.jumia.com.eg/adidas-idas-vl-court-3.0-shoes-132013518.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/5310231/1.jpg?4147,shoes
ADIDAS IDAS IG6412 Copa Pure 2 Club Flexible Ground Boots Kids - White, 980.00,https://www.jumia.com.eg/adidas-idas-ig6412-copa-pure-2-club-flexible-ground-boots-kids-white-119317781.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/7713911/1.jpg?2029,shoes
Black Shoe Slots Organizer Display Rack - 8 Pcs, 169.99,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD0CFGW2NAFAMZ-39973893&return=%2Fcatalog%2F%3Fq%3Dshoes%26page%3D4,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/877122/1.jpg?8699,shoes
Reebok Fluxlite Shoes-Low - Pink Stucco/Peach Glow, 2455.00,https://www.jumia.com.eg/reebok-fluxlite-shoes-low-pink-stuccopeach-glow-130148045.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/0841031/1.jpg?8697,shoes
Reebok Energen Tech Shoes-Low - Blue, 2455.00,https://www.jumia.com.eg/reebok-energen-tech-shoes-low-blue-130148036.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/0841031/1.jpg?8732,shoes
ADIDAS ADIDAS F50 League Firm/Multi-Ground Cleats Kids, 1841.00,https://www.jumia.com.eg/adidas-adidas-f50-league-firmmulti-ground-cleats-kids-130704294.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/2407031/1.jpg?2972,shoes
"Women's Soft Suede Shoes, Handmade, with a Comfortable Polyurethane Sole", 505.50 -  632.00,https://www.jumia.com.eg/generic-womens-soft-suede-shoes-handmade-with-a-comfortable-polyurethane-sole-130802119.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/1208031/1.jpg?5696,shoes
Toobaco Girls' Casual Leather Sneakers, 325.00,https://www.jumia.com.eg/toobaco-girls-casual-leather-sneakers-24427364.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/372442/1.jpg?1246,shoes
Shiny Vernie Shoes - High Quality Lace-Up Classic Elegant Shoes Made Of Skay Leather With Non-slip Sole - Black, 820.00,https://www.jumia.com.eg/generic-shiny-vernie-shoes-high-quality-lace-up-classic-elegant-shoes-made-of-skay-leather-with-non-slip-sole-black-130152125.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/1251031/1.jpg?5050,shoes
Toobaco Girls' Slippers Small Two-step Flat For Summer, 125.00,https://www.jumia.com.eg/toobaco-girls-slippers-small-two-step-flat-for-summer-117877351.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/3778711/1.jpg?8266,shoes
Reebok Energen Tech Shoes-Low - Grey, 2455.00,https://www.jumia.com.eg/reebok-energen-tech-shoes-low-grey-130148034.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/0841031/1.jpg?8646,shoes
Reebok Fluxlite Shoes-Low - Dark Grey, 2455.00,https://www.jumia.com.eg/reebok-fluxlite-shoes-low-dark-grey-130148046.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/0841031/1.jpg?8739,shoes
Flat Sneaker Shoes Casual For Kids - White & Blue, 520.00 -  650.00,https://www.jumia.com.eg/generic-flat-sneaker-shoes-casual-for-kids-white-blue-22279334.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/397222/1.jpg?2051,shoes
Boot - Brown 4 Floors, 499.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810HL0KQ22MNAFAMZ-45494631&return=%2Fcatalog%2F%3Fq%3Dshoes%26page%3D5,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/808062/1.jpg?2966,shoes
Flat Sneaker Shoes Casual For Kids - Beige, 520.00 -  750.00,https://www.jumia.com.eg/generic-flat-sneaker-shoes-casual-for-kids-beige-40302040.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/020304/1.jpg?6185,shoes
Reebok Flexagon Energy Tr 4 Shoes-Low - Black, 2325.00,https://www.jumia.com.eg/reebok-flexagon-energy-tr-4-shoes-low-black-130148029.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/0841031/1.jpg?8843,shoes
Silver Shoes Women Formal Black Shoes Heel 4cm Made Of Genuine Leather, 675.00,https://www.jumia.com.eg/silver-shoes-women-formal-black-shoes-heel-4cm-made-of-genuine-leather-53852618.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/625835/1.jpg?4483,shoes
Soft Ballerina Shoes for Women and Girls - White Women's Boots, 149.00 -  160.00,https://www.jumia.com.eg/generic-soft-ballerina-shoes-for-women-and-girls-white-womens-boots-104755919.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/9557401/1.jpg?4841,shoes
Toobaco Casual Girls' Leather Shoes, 325.00,https://www.jumia.com.eg/toobaco-casual-girls-leather-shoes-49531890.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/813594/1.jpg?1337,shoes
Shoe Rack Organizer - 5 Layers - 4 Rack- Dark Red, 360.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD0WY6HSNAFAMZ-41795816&return=%2Fcatalog%2F%3Fq%3Dshoes%26page%3D5,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/342432/1.jpg?3922,shoes
Toobaco Casual Girls' Leather Shoes, 325.00,https://www.jumia.com.eg/toobaco-casual-girls-leather-shoes-49531892.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/813594/1.jpg?1342,shoes
Flat Sneaker Shoes Casual For Kids - White, 520.00 -  550.00,https://www.jumia.com.eg/generic-flat-sneaker-shoes-casual-for-kids-white-60584712.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/748506/1.jpg?8152,shoes
Flat Shoes-Medical- Black, 375.00 -  385.00,https://www.jumia.com.eg/generic-flat-shoes-medical-black-47015267.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/251074/1.jpg?0334,shoes
ADIDAS IDAS Ultradream Dna Shoes Kids Sportswear Shoes - Black, 2211.00 -  2388.00,https://www.jumia.com.eg/adidas-idas-ultradream-dna-shoes-kids-sportswear-shoes-black-131457309.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/3754131/1.jpg?4512,shoes
Reebok Court Advance Low Shoes - Navy Blue for Men, 2595.00,https://www.jumia.com.eg/reebok-court-advance-low-shoes-navy-blue-for-men-130148055.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/0841031/1.jpg?8705,shoes
Toobaco Boys Casual Leather Sneakers, 159.00,https://www.jumia.com.eg/toobaco-boys-casual-leather-sneakers-38469113.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/196483/1.jpg?6024,shoes
Reebok Court Advance Shoes-Low - White, 2595.00,https://www.jumia.com.eg/reebok-court-advance-shoes-low-white-130148024.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/0841031/1.jpg?8638,shoes
Nike W Air Winflo 10 Running Shoes, 3769.00,https://www.jumia.com.eg/nike-w-air-winflo-10-running-shoes-131477441.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/4774131/1.jpg?4162,shoes
Nike Court Vintage Shoes for Mens - White/Black-Total Orange, 3278.00,https://www.jumia.com.eg/nike-court-vintage-shoes-for-mens-whiteblack-total-orange-130120823.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/8021031/6.jpg?3225,shoes
Toobaco Boys Casual Leather Sneakers, 159.00,https://www.jumia.com.eg/toobaco-boys-casual-leather-sneakers-38651292.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/215683/1.jpg?8744,shoes
ADIDAS IDAS Copa Pure 3 League Turf Boots Kids, 1671.00,https://www.jumia.com.eg/adidas-idas-copa-pure-3-league-turf-boots-kids-130704281.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/2407031/1.jpg?1998,shoes
4-layer Rattan Plastic Shoe, 499.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD1FXVGWNAFAMZ-134372039&return=%2Fcatalog%2F%3Fq%3Dshoes%26page%3D5,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/240848/1.jpg?8711,shoes
h Shoes Mid Heels Crocodile And Leather GZ-1 - White, 679.00,https://www.jumia.com.eg/generic-h-shoes-mid-heels-crocodile-and-leather-gz-1-white-67293010.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/039276/1.jpg?0568,shoes
Nado Casual Leather Slip-on Shoes for Men, 385.00,https://www.jumia.com.eg/generic-nado-casual-leather-slip-on-shoes-for-men-15602278.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/220651/1.jpg?7797,shoes
Toobaco Sneakers for Children - Casual Leather Footwear, 245.00,https://www.jumia.com.eg/toobaco-sneakers-for-children-casual-leather-footwear-39493951.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/939493/1.jpg?1612,shoes
ADIDAS IDAS Deportivo III Flexible Ground Boots Kids, 1063.00,https://www.jumia.com.eg/adidas-idas-deportivo-iii-flexible-ground-boots-kids-132013506.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/5310231/1.jpg?3399,shoes
Silver Shoes Women Black Medical Loafer 3cm Heel Made Of Genuine Leather, 675.00,https://www.jumia.com.eg/silver-shoes-women-black-medical-loafer-3cm-heel-made-of-genuine-leather-52746557.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/564725/1.jpg?8123,shoes
ADIDAS IDAS Alpharesponse Shoes, 3284.00,https://www.jumia.com.eg/adidas-idas-alpharesponse-shoes-132013485.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/4310231/1.jpg?3322,shoes
Flat Sneaker Shoes Casual For Kids - White & Light Gray, 550.00 -  650.00,https://www.jumia.com.eg/generic-flat-sneaker-shoes-casual-for-kids-white-light-gray-39049655.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/694093/1.jpg?3265,shoes
Defacto cto Man Standard Fit Short Sleeve Knitted T-Shirt, 392.30 -  450.40,https://www.jumia.com.eg/defacto-cto-man-standard-fit-short-sleeve-knitted-t-shirt-130154041.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/0451031/1.jpg?1823,shirts
Defacto cto Man Standard Fit Short Sleeve Knitted T-Shirt - Blue, 375.10 -  476.10,https://www.jumia.com.eg/defacto-cto-man-standard-fit-short-sleeve-knitted-t-shirt-blue-130154055.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/0451031/1.jpg?8868,shirts
Women Long Sleeves Shirt - White, 360.00,https://www.jumia.com.eg/generic-women-long-sleeves-shirt-white-27887560.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/578872/1.jpg?8928,shirts
Defacto cto Man Standard Fit Short Sleeve Knitted T-Shirt, 375.10,https://www.jumia.com.eg/defacto-cto-man-standard-fit-short-sleeve-knitted-t-shirt-130154043.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/0451031/1.jpg?8768,shirts
Defacto cto Man Standard Fit Short Sleeve Knitted T-Shirt, 229.32 -  599.00,https://www.jumia.com.eg/defacto-cto-man-standard-fit-short-sleeve-knitted-t-shirt-130154054.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/0451031/1.jpg?8822,shirts
Women Casual Roll Up Sleeves Shirt - White, 348.00,https://www.jumia.com.eg/generic-women-casual-roll-up-sleeves-shirt-white-52047359.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/374025/1.jpg?0870,shirts
H.Brand Street Wear Casual T-shirt Polo Cotton - Multicolore, 359.00 -  379.00,https://www.jumia.com.eg/h.brand-street-wear-casual-t-shirt-polo-cotton-multicolore-130834294.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/2438031/1.jpg?9045,shirts
Shirt With Pocket - Stylish and Comfortable Casual Wear, 450.00,https://www.jumia.com.eg/generic-shirt-with-pocket-stylish-and-comfortable-casual-wear-130533947.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/9335031/1.jpg?4489,shirts
Defacto cto Man Standard Fit Short Sleeve Knitted T-Shirt, 259.32 -  405.40,https://www.jumia.com.eg/defacto-cto-man-standard-fit-short-sleeve-knitted-t-shirt-130154042.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/0451031/1.jpg?8718,shirts
Martina Store Women's T-shirt Made Of Ribbed Cotton - Brown, 199.99,https://www.jumia.com.eg/martina-store-womens-t-shirt-made-of-ribbed-cotton-brown-77326198.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/162377/1.jpg?2569,shirts
Elastic Falcom Blouse, 260.00 -  350.00,https://www.jumia.com.eg/generic-elastic-falcom-blouse-23109594.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/590132/1.jpg?0814,shirts
OneHand Casual Polo T-Shirt Cotton - Navy Blue, 290.00 -  340.00,https://www.jumia.com.eg/onehand-casual-polo-t-shirt-cotton-navy-blue-37999194.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/199973/1.jpg?3876,shirts
Cotton   Plain Spaghetti Top- Women's Top, 60.00 -  129.99,https://www.jumia.com.eg/generic-cotton-plain-spaghetti-top-womens-top-31173043.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/037113/1.jpg?4848,shirts
Women Long Sleeves Shirt - Blue, 308.00,https://www.jumia.com.eg/generic-women-long-sleeves-shirt-blue-30861414.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/416803/1.jpg?8565,shirts
Defacto cto Man Relax Fit Woven Top Long Sleeve Shirt, 869.54 -  1178.88,https://www.jumia.com.eg/defacto-cto-man-relax-fit-woven-top-long-sleeve-shirt-130154040.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/0451031/1.jpg?8613,shirts
